No,X,Y,Z,Tabel
13012,-0.159611,0.052264,-0.018348,Gempa
13013,-0.138574,0.066239,0.003221,Gempa
13014,-0.11228,0.080344,0.021135,Gempa
13015,-0.085858,0.094661,0.034125,Gempa
13016,-0.063238,0.107899,0.040745,Gempa
13017,-0.045849,0.118139,0.040238,Gempa
13018,-0.032711,0.123894,0.033172,Gempa
13019,-0.021722,0.124875,0.021627,Gempa
13020,-0.011446,0.122071,0.008889,Gempa
13021,-0.002519,0.116991,-0.001167,Gempa
13022,0.002493,0.110754,-0.004931,Gempa
13023,0.001298,0.103693,-0.000048,Gempa
13024,-0.005922,0.095595,0.013715,Gempa
13025,-0.016562,0.08636,0.034488,Gempa
13026,-0.027539,0.076475,0.059664,Gempa
13027,-0.037686,0.066821,0.087302,Gempa
13028,-0.048105,0.05817,0.116236,Gempa
13029,-0.059255,0.050883,0.145319,Gempa
13030,-0.068532,0.045048,0.172658,Gempa
13031,-0.071891,0.040935,0.195452,Gempa
13032,-0.06725,0.039018,0.210707,Gempa
13033,-0.056316,0.039106,0.21614,Gempa
13034,-0.043764,0.039591,0.21064,Gempa
13035,-0.034202,0.037943,0.194359,Gempa
13036,-0.029814,0.032007,0.168649,Gempa
13037,-0.030869,0.021192,0.135886,Gempa
13038,-0.036933,0.006724,0.099087,Gempa
13039,-0.046577,-0.009407,0.061411,Gempa
13040,-0.056891,-0.025448,0.025663,Gempa
13041,-0.064565,-0.03976,-0.006077,Gempa
13042,-0.067797,-0.050573,-0.032557,Gempa
13043,-0.067437,-0.056737,-0.05313,Gempa
13044,-0.066284,-0.058699,-0.067258,Gempa
13045,-0.066353,-0.058545,-0.074299,Gempa
13046,-0.066637,-0.058999,-0.073982,Gempa
13047,-0.063755,-0.061851,-0.067175,Gempa
13048,-0.054526,-0.067146,-0.056298,Gempa
13049,-0.038528,-0.074017,-0.044938,Gempa
13050,-0.018634,-0.081607,-0.036567,Gempa
13051,0.001496,-0.088662,-0.033265,Gempa
13052,0.020557,-0.092786,-0.035416,Gempa
13053,0.040501,-0.090767,-0.042324,Gempa
13054,0.064543,-0.079949,-0.053283,Gempa
13055,0.093226,-0.059877,-0.068195,Gempa
13056,0.122642,-0.03285,-0.087073,Gempa
13057,0.147686,-0.002484,-0.10904,Gempa
13058,0.166276,0.0282,-0.131732,Gempa
13059,0.179883,0.057474,-0.15165,Gempa
13060,0.190923,0.084458,-0.165548,Gempa
13061,0.199535,0.108177,-0.171751,Gempa
13062,0.203056,0.127078,-0.170363,Gempa
13063,0.19969,0.139644,-0.162752,Gempa
13064,0.191554,0.145454,-0.15091,Gempa
13065,0.182749,0.14578,-0.136971,Gempa
13066,0.175614,0.143339,-0.122869,Gempa
13067,0.169409,0.141133,-0.110011,Gempa
13068,0.16164,0.14128,-0.098948,Gempa
13069,0.150643,0.144678,-0.089407,Gempa
13070,0.137015,0.151334,-0.080955,Gempa
13071,0.12244,0.160871,-0.073678,Gempa
13072,0.107898,0.172618,-0.068243,Gempa
13073,0.093385,0.185036,-0.06548,Gempa
13074,0.07853,0.195386,-0.065787,Gempa
13075,0.062997,0.200545,-0.068525,Gempa
13076,0.04653,0.198368,-0.071658,Gempa
13077,0.028922,0.188661,-0.071978,Gempa
13078,0.010063,0.172995,-0.066193,Gempa
13079,-0.009883,0.153203,-0.052301,Gempa
13080,-0.030389,0.130056,-0.030503,Gempa
13081,-0.050743,0.103524,-0.00322,Gempa
13082,-0.070274,0.073996,0.02591,Gempa
13083,-0.088465,0.043283,0.053333,Gempa
13084,-0.105069,0.014532,0.076422,Gempa
13085,-0.120315,-0.009279,0.093835,Gempa
13086,-0.134781,-0.027,0.105427,Gempa
13087,-0.148666,-0.039733,0.111698,Gempa
13088,-0.161091,-0.04995,0.11288,Gempa
13089,-0.170255,-0.059738,0.108417,Gempa
13090,-0.174526,-0.069456,0.097477,Gempa
13091,-0.173963,-0.077874,0.07984,Gempa
13092,-0.170661,-0.083433,0.056359,Gempa
13093,-0.166948,-0.085787,0.028879,Gempa
13094,-0.163632,-0.086525,-0.000223,Gempa
13095,-0.160419,-0.088328,-0.028431,Gempa
13096,-0.157282,-0.093554,-0.053174,Gempa
13097,-0.154986,-0.103344,-0.072076,Gempa
13098,-0.154486,-0.117401,-0.083701,Gempa
13099,-0.155791,-0.134274,-0.088066,Gempa
13100,-0.157723,-0.151726,-0.086246,Gempa
13101,-0.159436,-0.167069,-0.079644,Gempa
13102,-0.161839,-0.177807,-0.069621,Gempa
13103,-0.167068,-0.182797,-0.057304,Gempa
13104,-0.176903,-0.182954,-0.043268,Gempa
13105,-0.191587,-0.180597,-0.027226,Gempa
13106,-0.209576,-0.178048,-0.00811,Gempa
13107,-0.228252,-0.176422,0.01511,Gempa
13108,-0.244771,-0.175114,0.041946,Gempa
13109,-0.256518,-0.172244,0.069654,Gempa
13110,-0.261834,-0.165764,0.094401,Gempa
13111,-0.261319,-0.154849,0.113165,Gempa
13112,-0.258204,-0.141085,0.124858,Gempa
13113,-0.256324,-0.128719,0.130241,Gempa
13114,-0.257198,-0.123192,0.130782,Gempa
13115,-0.258504,-0.127807,0.127499,Gempa
13116,-0.255385,-0.141149,0.120705,Gempa
13117,-0.244566,-0.15783,0.110528,Gempa
13118,-0.227222,-0.171685,0.097643,Gempa
13119,-0.207152,-0.179382,0.083471,Gempa
13120,-0.187189,-0.181771,0.069354,Gempa
13121,-0.167609,-0.181372,0.055551,Gempa
13122,-0.146987,-0.179003,0.041071,Gempa
13123,-0.124494,-0.17283,0.024649,Gempa
13124,-0.101252,-0.159854,0.006498,Gempa
13125,-0.079182,-0.138569,-0.010927,Gempa
13126,-0.059134,-0.110407,-0.024409,Gempa
13127,-0.040417,-0.078506,-0.031989,Gempa
13128,-0.021576,-0.045924,-0.03354,Gempa
13129,-0.001546,-0.015464,-0.030092,Gempa
13130,0.01973,0.009883,-0.022795,Gempa
13131,0.041708,0.027325,-0.012604,Gempa
13132,0.06388,0.035286,-0.001148,Gempa
13133,0.085852,0.034182,0.008594,Gempa
13134,0.107142,0.026222,0.013173,Gempa
13135,0.12726,0.014034,0.010356,Gempa
13136,0.146257,-0.000411,0.00042,Gempa
13137,0.165437,-0.015399,-0.013571,Gempa
13138,0.18694,-0.028778,-0.026872,Gempa
13139,0.211553,-0.038278,-0.035088,Gempa
13140,0.237114,-0.042117,-0.036303,Gempa
13141,0.259764,-0.039039,-0.031859,Gempa
13142,0.276655,-0.028406,-0.02479,Gempa
13143,0.287787,-0.010944,-0.017581,Gempa
13144,0.295745,0.010697,-0.011173,Gempa
13145,0.303207,0.032606,-0.005476,Gempa
13146,0.311046,0.051154,-0.000801,Gempa
13147,0.319255,0.06454,0.001503,Gempa
13148,0.32864,0.073198,0.000325,Gempa
13149,0.340766,0.07852,-0.003693,Gempa
13150,0.356414,0.081598,-0.008234,Gempa
13151,0.373959,0.083435,-0.010411,Gempa
13152,0.389329,0.085299,-0.007819,Gempa
13153,0.398324,0.087877,0.000924,Gempa
13154,0.398808,0.090309,0.016224,Gempa
13155,0.390486,0.090621,0.037752,Gempa
13156,0.37366,0.087282,0.064561,Gempa
13157,0.348794,0.080818,0.095134,Gempa
13158,0.316698,0.073947,0.127495,Gempa
13159,0.278577,0.069409,0.159268,Gempa
13160,0.235773,0.067784,0.187645,Gempa
13161,0.189467,0.067559,0.209608,Gempa
13162,0.140984,0.066597,0.222682,Gempa
13163,0.092815,0.063494,0.225777,Gempa
13164,0.04855,0.058117,0.219522,Gempa
13165,0.010654,0.051144,0.205975,Gempa
13166,-0.021062,0.043434,0.18778,Gempa
13167,-0.047767,0.035837,0.167397,Gempa
13168,-0.06944,0.02914,0.146889,Gempa
13169,-0.085298,0.023732,0.12806,Gempa
13170,-0.095662,0.019292,0.11253,Gempa
13171,-0.102913,0.014979,0.101491,Gempa
13172,-0.110144,0.009994,0.095119,Gempa
13173,-0.117777,0.004235,0.092227,Gempa
13174,-0.122254,-0.001315,0.090645,Gempa
13175,-0.119765,-0.004791,0.087862,Gempa
13176,-0.110314,-0.004164,0.081406,Gempa
13177,-0.097178,0.001767,0.068962,Gempa
13178,-0.083832,0.012677,0.048518,Gempa
13179,-0.071777,0.026833,0.018844,Gempa
13180,-0.060313,0.041829,-0.019686,Gempa
13181,-0.04792,0.055544,-0.064738,Gempa
13182,-0.033326,0.066654,-0.112854,Gempa
13183,-0.015202,0.074329,-0.160682,Gempa
13184,0.007279,0.077666,-0.205597,Gempa
13185,0.031673,0.075563,-0.245522,Gempa
13186,0.051333,0.067076,-0.278152,Gempa
13187,0.059786,0.052132,-0.30049,Gempa
13188,0.055822,0.032277,-0.309434,Gempa
13189,0.043905,0.010978,-0.302911,Gempa
13190,0.030858,-0.007041,-0.280879,Gempa
13191,0.021646,-0.017729,-0.245947,Gempa
13192,0.01744,-0.019702,-0.203399,Gempa
13193,0.017403,-0.014951,-0.160537,Gempa
13194,0.020437,-0.007994,-0.125166,Gempa
13195,0.024064,-0.003749,-0.103559,Gempa
13196,0.024272,-0.005495,-0.09846,Gempa
13197,0.019543,-0.014093,-0.108113,Gempa
13198,0.013801,-0.028012,-0.127169,Gempa
13199,0.012901,-0.043651,-0.148762,Gempa
13200,0.018809,-0.056253,-0.166761,Gempa
13201,-0.171594,-0.187172,0.181288,Gempa
13202,-0.201858,-0.208692,0.211536,Gempa
13203,-0.219455,-0.213078,0.240396,Gempa
13204,-0.220744,-0.201246,0.266276,Gempa
13205,-0.205779,-0.180244,0.287596,Gempa
13206,-0.177483,-0.158849,0.303038,Gempa
13207,-0.140396,-0.142782,0.311564,Gempa
13208,-0.099815,-0.132665,0.3118,Gempa
13209,-0.061398,-0.125188,0.301947,Gempa
13210,-0.031001,-0.116611,0.281084,Gempa
13211,-0.014149,-0.105325,0.250468,Gempa
13212,-0.014706,-0.091138,0.213244,Gempa
13213,-0.033217,-0.073864,0.173025,Gempa
13214,-0.065835,-0.053895,0.132451,Gempa
13215,-0.104813,-0.033493,0.092743,Gempa
13216,-0.141137,-0.016651,0.054663,Gempa
13217,-0.167641,-0.007364,0.019376,Gempa
13218,-0.180779,-0.007155,-0.012039,Gempa
13219,-0.180682,-0.013754,-0.039211,Gempa
13220,-0.169748,-0.022314,-0.062003,Gempa
13221,-0.151018,-0.027472,-0.079865,Gempa
13222,-0.127411,-0.02454,-0.092151,Gempa
13223,-0.101687,-0.010214,-0.098855,Gempa
13224,-0.076622,0.016457,-0.100837,Gempa
13225,-0.054846,0.053269,-0.099306,Gempa
13226,-0.038169,0.094906,-0.094813,Gempa
13227,-0.027249,0.13364,-0.086664,Gempa
13228,-0.022303,0.160593,-0.073471,Gempa
13229,-0.023915,0.167828,-0.054087,Gempa
13230,-0.032844,0.151331,-0.028067,Gempa
13231,-0.04888,0.113467,0.004292,Gempa
13232,-0.06963,0.063068,0.042055,Gempa
13233,-0.091024,0.012757,0.083768,Gempa
13234,-0.110349,-0.026187,0.127354,Gempa
13235,-0.128502,-0.048585,0.16932,Gempa
13236,-0.148246,-0.056784,0.203421,Gempa
13237,-0.170259,-0.058367,0.220943,Gempa
13238,-0.190291,-0.060971,0.214241,Gempa
13239,-0.200123,-0.067984,0.180775,Gempa
13240,-0.19321,-0.078436,0.124357,Gempa
13241,-0.17,-0.089837,0.053313,Gempa
13242,-0.137832,-0.101296,-0.023188,Gempa
13243,-0.106498,-0.113652,-0.0971,Gempa
13244,-0.082298,-0.125472,-0.159782,Gempa
13245,-0.064274,-0.130406,-0.200909,Gempa
13246,-0.045365,-0.120939,-0.212075,Gempa
13247,-0.016909,-0.094721,-0.191722,Gempa
13248,0.02599,-0.057686,-0.146679,Gempa
13249,0.080929,-0.021335,-0.089603,Gempa
13250,0.138696,0.005504,-0.033589,Gempa
13251,0.186992,0.023283,0.011794,Gempa
13252,0.215858,0.040179,0.040113,Gempa
13253,0.221789,0.065373,0.046813,Gempa
13254,0.207989,0.102334,0.030607,Gempa
13255,0.181653,0.146168,-0.004294,Gempa
13256,0.14994,0.187015,-0.048224,Gempa
13257,0.116914,0.215603,-0.088727,Gempa
13258,0.083183,0.22674,-0.114923,Gempa
13259,0.047505,0.219856,-0.12091,Gempa
13260,0.009182,0.197239,-0.105994,Gempa
13261,-0.030065,0.162421,-0.072989,Gempa
13262,-0.065741,0.120393,-0.02636,Gempa
13263,-0.091633,0.078101,0.028893,Gempa
13264,-0.101872,0.043349,0.087294,Gempa
13265,-0.093063,0.022619,0.142466,Gempa
13266,-0.065494,0.018915,0.186994,Gempa
13267,-0.023106,0.030216,0.213305,Gempa
13268,0.027815,0.049187,0.215953,Gempa
13269,0.080083,0.064694,0.194303,Gempa
13270,0.126386,0.065628,0.154065,Gempa
13271,0.159944,0.045847,0.106259,Gempa
13272,0.175711,0.007925,0.062893,Gempa
13273,0.171626,-0.037555,0.031984,Gempa
13274,0.149033,-0.078907,0.015077,Gempa
13275,0.111953,-0.110538,0.008439,Gempa
13276,0.065444,-0.134209,0.007561,Gempa
13277,0.014728,-0.155069,0.010631,Gempa
13278,-0.033922,-0.175531,0.017425,Gempa
13279,-0.072773,-0.191774,0.026388,Gempa
13280,-0.094901,-0.196124,0.03357,Gempa
13281,-0.097525,-0.181999,0.03415,Gempa
13282,-0.083762,-0.147425,0.025683,Gempa
13283,-0.061192,-0.096228,0.010276,Gempa
13284,-0.037136,-0.037074,-0.006419,Gempa
13285,-0.014728,0.018695,-0.017479,Gempa
13286,0.006445,0.059887,-0.016301,Gempa
13287,0.027011,0.07867,0.001772,Gempa
13288,0.045069,0.073454,0.037046,Gempa
13289,0.056562,0.049439,0.084216,Gempa
13290,0.059446,0.015293,0.134399,Gempa
13291,0.057261,-0.021428,0.179133,Gempa
13292,0.05769,-0.056767,0.213929,Gempa
13293,0.067346,-0.089417,0.238784,Gempa
13294,0.08607,-0.116846,0.254475,Gempa
13295,0.105041,-0.133235,0.258694,Gempa
13296,0.111462,-0.132892,0.246295,Gempa
13297,0.09548,-0.115096,0.213178,Gempa
13298,0.054389,-0.085289,0.161314,Gempa
13299,-0.006641,-0.052165,0.100453,Gempa
13300,-0.076692,-0.022329,0.043306,Gempa
13301,-0.141936,0.003206,-0.002019,Gempa
13302,-0.188007,0.027442,-0.03674,Gempa
13303,-0.202891,0.053429,-0.069383,Gempa
13304,-0.180986,0.081435,-0.106097,Gempa
13305,-0.12578,0.108497,-0.141986,Gempa
13306,-0.048314,0.130266,-0.162344,Gempa
13307,0.037239,0.142984,-0.152442,Gempa
13308,0.118401,0.143761,-0.110372,Gempa
13309,0.186707,0.129721,-0.052916,Gempa
13310,0.235962,0.09765,-0.006962,Gempa
13311,0.259935,0.045987,0.005793,Gempa
13312,0.253084,-0.020611,-0.019592,Gempa
13313,0.213825,-0.088973,-0.069421,Gempa
13314,0.148049,-0.141844,-0.121431,Gempa
13315,0.069733,-0.165659,-0.158371,Gempa
13316,-0.003506,-0.156471,-0.175983,Gempa
13317,-0.056591,-0.12056,-0.182357,Gempa
13318,-0.08102,-0.068695,-0.188774,Gempa
13319,-0.075718,-0.010147,-0.199221,Gempa
13320,-0.044981,0.048142,-0.206124,Gempa
13321,0.003817,0.099756,-0.19457,Gempa
13322,0.06085,0.138234,-0.153932,Gempa
13323,0.114216,0.158282,-0.087604,Gempa
13324,0.15199,0.157774,-0.012209,Gempa
13325,0.16567,0.138818,0.051378,Gempa
13326,0.153609,0.106775,0.089429,Gempa
13327,0.122214,0.068664,0.101297,Gempa
13328,0.083154,0.03211,0.094861,Gempa
13329,0.048594,0.003598,0.078497,Gempa
13330,0.026921,-0.014806,0.057195,Gempa
13331,0.020273,-0.027344,0.03293,Gempa
13332,0.024701,-0.042024,0.006832,Gempa
13333,0.032323,-0.065376,-0.019745,Gempa
13334,0.034813,-0.09769,-0.046317,Gempa
13335,0.02693,-0.131785,-0.073304,Gempa
13336,0.00879,-0.157021,-0.098572,Gempa
13337,-0.013911,-0.164722,-0.114626,Gempa
13338,-0.032172,-0.150996,-0.111138,Gempa
13339,-0.037007,-0.116737,-0.081011,Gempa
13340,-0.022529,-0.065846,-0.026256,Gempa
13341,0.011357,-0.003615,0.040068,Gempa
13342,0.057227,0.06344,0.098391,Gempa
13343,0.101468,0.127095,0.130433,Gempa
13344,0.130341,0.177801,0.126395,Gempa
13345,0.137387,0.207108,0.089141,Gempa
13346,0.127413,0.211985,0.033214,Gempa
13347,0.1141,0.197097,-0.021542,Gempa
13348,0.110624,0.171586,-0.060137,Gempa
13349,0.120961,0.143345,-0.078551,Gempa
13350,0.139148,0.115163,-0.079546,Gempa
13351,0.154418,0.085289,-0.064505,Gempa
13352,0.157885,0.052558,-0.029873,Gempa
13353,0.146722,0.020071,0.02851,Gempa
13354,0.123535,-0.00742,0.104955,Gempa
13355,0.093497,-0.028061,0.179197,Gempa
13356,0.06204,-0.043859,0.226494,Gempa
13357,0.033525,-0.058171,0.231638,Gempa
13358,0.010751,-0.072185,0.194174,Gempa
13359,-0.004349,-0.084189,0.125425,Gempa
13360,-0.008856,-0.093437,0.041861,Gempa
13361,0.001891,-0.103343,-0.039958,Gempa
13362,0.031906,-0.11907,-0.10463,Gempa
13363,0.080644,-0.142839,-0.139803,Gempa
13364,0.140268,-0.171839,-0.141887,Gempa
13365,0.196294,-0.199891,-0.119422,Gempa
13366,0.232621,-0.221798,-0.087729,Gempa
13367,0.237232,-0.235957,-0.059782,Gempa
13368,0.205035,-0.242108,-0.040006,Gempa
13369,0.138509,-0.238141,-0.022833,Gempa
13370,0.047463,-0.220254,0.003523,Gempa
13371,-0.051881,-0.185266,0.049534,Gempa
13372,-0.139378,-0.132592,0.115557,Gempa
13373,-0.19587,-0.064939,0.18753,Gempa
13374,-0.210261,0.012359,0.24258,Gempa
13375,-0.184588,0.092216,0.261505,Gempa
13376,-0.132846,0.166062,0.241573,Gempa
13377,-0.07502,0.224039,0.19919,Gempa
13378,-0.029144,0.256081,0.156169,Gempa
13379,-0.005046,0.254168,0.123384,Gempa
13380,-0.002846,0.215667,0.096736,Gempa
13381,-0.015707,0.146557,0.064563,Gempa
13382,-0.035489,0.06233,0.019985,Gempa
13383,-0.058018,-0.015952,-0.032334,Gempa
13384,-0.084754,-0.07097,-0.081965,Gempa
13385,-0.120138,-0.09622,-0.12313,Gempa
13386,-0.165445,-0.09414,-0.159635,Gempa
13387,-0.214177,-0.070398,-0.201224,Gempa
13388,-0.253581,-0.03081,-0.25275,Gempa
13389,-0.270623,0.018446,-0.306007,Gempa
13390,-0.258943,0.069419,-0.342982,Gempa
13391,-0.222705,0.11353,-0.346845,Gempa
13392,-0.174349,0.146603,-0.313261,Gempa
13393,-0.128744,0.171512,-0.25393,Gempa
13394,-0.09707,0.192955,-0.187954,Gempa
13395,-0.083192,0.210203,-0.13061,Gempa
13396,-0.084255,0.215137,-0.089092,Gempa
13397,-0.0938,0.195809,-0.063289,Gempa
13398,-0.105234,0.143692,-0.047453,Gempa
13399,-0.113577,0.061219,-0.031707,Gempa
13400,-0.114639,-0.034494,-0.004628,Gempa
13401,0.183777,0.177492,0.189759,Gempa
13402,0.196111,0.2004,0.201595,Gempa
13403,0.205565,0.21719,0.198149,Gempa
13404,0.211379,0.224327,0.179727,Gempa
13405,0.213192,0.219385,0.148972,Gempa
13406,0.211091,0.201924,0.110348,Gempa
13407,0.20554,0.174185,0.069377,Gempa
13408,0.197379,0.141028,0.031815,Gempa
13409,0.18781,0.108575,0.002815,Gempa
13410,0.178212,0.082235,-0.013906,Gempa
13411,0.169782,0.064965,-0.016668,Gempa
13412,0.163082,0.05641,-0.005952,Gempa
13413,0.157696,0.053398,0.015809,Gempa
13414,0.152256,0.051283,0.044689,Gempa
13415,0.14486,0.045669,0.075926,Gempa
13416,0.133809,0.034033,0.104772,Gempa
13417,0.118235,0.016802,0.127318,Gempa
13418,0.098221,-0.0026,0.14104,Gempa
13419,0.074453,-0.019118,0.144977,Gempa
13420,0.047633,-0.028134,0.139554,Gempa
13421,0.018102,-0.027322,0.126334,Gempa
13422,-0.013969,-0.01751,0.107898,Gempa
13423,-0.048039,-0.001985,0.08757,Gempa
13424,-0.082651,0.015131,0.068761,Gempa
13425,-0.115091,0.030605,0.054223,Gempa
13426,-0.141532,0.043087,0.045609,Gempa
13427,-0.157796,0.052801,0.043359,Gempa
13428,-0.160804,0.060437,0.046816,Gempa
13429,-0.150023,0.066022,0.05444,Gempa
13430,-0.128113,0.068497,0.064023,Gempa
13431,-0.100411,0.066521,0.072867,Gempa
13432,-0.073202,0.059832,0.077974,Gempa
13433,-0.051809,0.050296,0.076375,Gempa
13434,-0.03947,0.041931,0.065678,Gempa
13435,-0.036943,0.039517,0.044725,Gempa
13436,-0.042663,0.046579,0.014119,Gempa
13437,-0.053349,0.063772,-0.02365,Gempa
13438,-0.065082,0.088456,-0.064686,Gempa
13439,-0.074535,0.115898,-0.104497,Gempa
13440,-0.079905,0.141103,-0.138841,Gempa
13441,-0.081095,0.160233,-0.164469,Gempa
13442,-0.078895,0.171175,-0.179702,Gempa
13443,-0.073846,0.173237,-0.184806,Gempa
13444,-0.065621,0.166632,-0.18205,Gempa
13445,-0.053137,0.152283,-0.175394,Gempa
13446,-0.035437,0.13185,-0.169654,Gempa
13447,-0.012751,0.107707,-0.169283,Gempa
13448,0.012855,0.082812,-0.177013,Gempa
13449,0.037562,0.060489,-0.193009,Gempa
13450,0.056789,0.043976,-0.215101,Gempa
13451,0.066554,0.035656,-0.239795,Gempa
13452,0.064689,0.036233,-0.263591,Gempa
13453,0.051655,0.044163,-0.283997,Gempa
13454,0.030703,0.055476,-0.2998,Gempa
13455,0.007209,0.064222,-0.310717,Gempa
13456,-0.01294,0.063674,-0.316675,Gempa
13457,-0.025285,0.048415,-0.317208,Gempa
13458,-0.028227,0.016545,-0.311408,Gempa
13459,-0.023352,-0.028997,-0.298591,Gempa
13460,-0.014223,-0.080762,-0.279555,Gempa
13461,-0.004617,-0.12923,-0.257496,Gempa
13462,0.002848,-0.16601,-0.237647,Gempa
13463,0.007328,-0.186294,-0.225765,Gempa
13464,0.009499,-0.189944,-0.225984,Gempa
13465,0.010641,-0.180848,-0.239016,Gempa
13466,0.011379,-0.165186,-0.261753,Gempa
13467,0.010686,-0.149232,-0.288372,Gempa
13468,0.005821,-0.137445,-0.312756,Gempa
13469,-0.006822,-0.131553,-0.330927,Gempa
13470,-0.030066,-0.130795,-0.342173,Gempa
13471,-0.064171,-0.133262,-0.348651,Gempa
13472,-0.105684,-0.137264,-0.353674,Gempa
13473,-0.147472,-0.141772,-0.359917,Gempa
13474,-0.180427,-0.146106,-0.368601,Gempa
13475,-0.196208,-0.149322,-0.379523,Gempa
13476,-0.190151,-0.149877,-0.391555,Gempa
13477,-0.163097,-0.145934,-0.4034,Gempa
13478,-0.121016,-0.135926,-0.41435,Gempa
13479,-0.072925,-0.11901,-0.424457,Gempa
13480,-0.027867,-0.095427,-0.433641,Gempa
13481,0.007818,-0.066842,-0.440294,Gempa
13482,0.031827,-0.036433,-0.440279,Gempa
13483,0.045767,-0.008403,-0.427148,Gempa
13484,0.053634,0.013039,-0.394062,Gempa
13485,0.059661,0.025075,-0.336336,Gempa
13486,0.066307,0.027505,-0.25346,Gempa
13487,0.073214,0.023165,-0.150232,Gempa
13488,0.07781,0.017242,-0.036683,Gempa
13489,0.077158,0.015339,0.073464,Gempa
13490,0.0703,0.021161,0.1661,Gempa
13491,0.059773,0.034904,0.230811,Gempa
13492,0.051063,0.05314,0.264317,Gempa
13493,0.050436,0.070697,0.271849,Gempa
13494,0.062026,0.083313,0.265183,Gempa
13495,0.085716,0.089613,0.258472,Gempa
13496,0.117168,0.091537,0.263288,Gempa
13497,0.149537,0.092735,0.284573,Gempa
13498,0.176111,0.095995,0.319128,Gempa
13499,0.192632,0.101065,0.356925,Gempa
13500,0.198201,0.104066,0.38525,Gempa
13501,0.194637,0.099217,0.393557,Gempa
13502,0.184509,0.081596,0.376833,Gempa
13503,0.169274,0.049331,0.336523,Gempa
13504,0.148921,0.004375,0.278617,Gempa
13505,0.123204,-0.048533,0.210707,Gempa
13506,0.093849,-0.103572,0.139799,Gempa
13507,0.065807,-0.155089,0.071615,Gempa
13508,0.045912,-0.198118,0.011433,Gempa
13509,0.039994,-0.228312,-0.03481,Gempa
13510,0.050067,-0.241917,-0.06057,Gempa
13511,0.072845,-0.236352,-0.060279,Gempa
13512,0.100518,-0.211242,-0.032226,Gempa
13513,0.123109,-0.169403,0.019041,Gempa
13514,0.131643,-0.117028,0.082693,Gempa
13515,0.121068,-0.062439,0.144094,Gempa
13516,0.091858,-0.014035,0.189284,Gempa
13517,0.049735,0.021741,0.20932,Gempa
13518,0.003185,0.041779,0.202398,Gempa
13519,-0.039656,0.046586,0.173524,Gempa
13520,-0.073197,0.039712,0.131978,Gempa
13521,-0.095261,0.026551,0.088108,Gempa
13522,-0.106619,0.012822,0.050809,Gempa
13523,-0.109868,0.003013,0.026034,Gempa
13524,-0.108217,-0.000655,0.016469,Gempa
13525,-0.104439,0.00176,0.021994,Gempa
13526,-0.100166,0.008623,0.040664,Gempa
13527,-0.095642,0.017718,0.069778,Gempa
13528,-0.090057,0.027131,0.106639,Gempa
13529,-0.082261,0.035675,0.148688,Gempa
13530,-0.071611,0.042834,0.192906,Gempa
13531,-0.058666,0.048296,0.235264,Gempa
13532,-0.045444,0.051483,0.271,Gempa
13533,-0.035085,0.051526,0.29564,Gempa
13534,-0.030934,0.047894,0.306388,Gempa
